Index,Gx,Gy,Gz
0,-3326,145,-228
1,-3874,263,-397
2,-4254,-439,-22
3,-4404,-207,105
4,-4460,-1013,382
5,-4560,-1008,180
6,-4526,-363,370
7,-5278,264,605
8,-5500,248,671
9,-5538,-340,536
10,-6000,-718,34
11,-5872,-648,437
12,-5056,-1043,295
13,-4994,-1551,566
14,-4518,-1153,831
15,-4892,-694,738
16,-4906,632,1509
17,-4768,2059,1704
18,-4672,4501,1721
19,-4730,5801,1880
20,-4766,5393,1612
21,-4100,3913,1224
22,-3980,2369,728
23,-3518,1441,157
24,-3848,1202,422
25,-3294,887,498
26,-2880,345,852
27,-2638,-150,618
28,-2840,-1125,236
29,-3408,-1333,34
30,-4282,-861,-34
31,-5428,198,-499
32,-5644,361,-359
33,-6432,113,413
34,-6486,247,200
35,-5714,131,1024
36,-4614,559,565
37,-3150,1554,1299
38,-1890,3135,1353
39,-966,3427,1126
40,-1242,1689,-174
41,-1452,892,-2011
42,-1606,922,-1769
43,-1624,1126,-1662
44,-1684,1582,-624
45,-1652,2431,-379
46,-2426,1668,370
47,-2428,1567,500
48,-2464,1739,338
49,-2984,980,133
50,-3218,236,-104
51,-3076,-68,-916
52,-2602,340,-1096
53,-2362,358,-580
54,-1558,694,-197
55,-616,651,-106
56,-98,728,184
57,872,466,515
58,1738,-92,-383
59,3634,-369,-921
60,4952,-983,-1093
61,6694,-1499,-1343
62,8158,-2607,-1222
63,9314,-2920,-1331
64,10604,-3428,-745
65,11522,-3412,-1011
66,12482,-2900,-1496
67,13378,-1533,-1909
68,12406,-238,-1894
69,11240,414,-1632
70,9262,1360,-1737
71,7354,690,-2210
72,6354,-449,-2140
73,5334,-730,-2247
74,5728,-1773,-2288
75,6148,-2412,-2206
76,6860,-2192,-2201
77,7828,-1361,-1257
78,7960,-939,-680
79,7274,-256,-136
80,6942,-181,-408
81,6442,190,-929
82,6646,98,-1204
83,6384,1164,-1595
84,6642,1312,-1844
85,6388,936,-1562
86,6374,814,-571
87,6906,-383,-59
88,7424,-1614,-360
89,8352,-1980,-657
90,9180,-1230,-1847
91,9316,350,-2381
92,9612,2013,-2178
93,9322,3605,-1220
94,9034,4301,-253
95,8592,2766,152
96,8252,738,-120
97,8178,-826,-925
98,8770,-1935,-736
99,8962,-928,-515
100,9982,522,-215
101,11096,1276,460
102,12290,491,364
103,12000,-507,-145
104,11670,-2511,-874
105,10594,-3965,-1275
106,10026,-4689,-1304
107,10314,-3995,-1477
108,10534,-3697,-1296
109,11188,-2238,-911
110,11852,-778,-888
111,12188,1304,-746
112,11896,3005,-463
113,10552,4218,280
114,9360,6106,559
115,6234,7226,1249
116,1664,6914,873
117,-1002,4697,326
118,-3156,2761,-408
119,-5470,1250,-105
120,-6708,273,-114
121,-7774,-55,-787
122,-8290,-927,-500
123,-9388,-2103,-404
124,-10526,-2705,193
125,-11506,-3555,452
126,-11696,-2507,541
127,-12386,-251,1319
128,-13582,1612,1776
129,-13224,3432,1784
130,-12204,3516,1356
131,-11260,2670,1022
132,-10946,1725,198
133,-10674,841,-326
134,-10908,399,444
135,-11126,1348,1001
136,-10804,1735,2102
137,-11260,2361,2801
138,-11772,1839,2732
139,-12226,1264,1870
140,-11836,711,544
141,-11884,704,135
142,-12166,882,434
143,-12220,1682,994
144,-12618,2595,695
145,-12274,2643,1024
146,-12050,2552,298
147,-11138,3354,-551
148,-10666,3484,-1957
149,-11232,1122,-2030
150,-12004,-1291,-1041
151,-11832,-1707,-155
152,-11538,-163,202
153,-10698,1477,666
154,-10258,2235,2008
155,-10592,2252,1612
156,-10700,3030,1017
157,-11228,4359,-537
158,-12408,3940,-2348
159,-12586,2319,-2506
160,-11844,1280,-1535
161,-11462,1396,-835
162,-10998,1633,332
163,-10824,1608,795
164,-9440,411,1183
165,-8604,-52,1254
166,-8962,1289,1808
167,-9522,3270,1022
168,-8806,4612,-53
169,-8056,4198,-867
170,-7088,3255,283
171,-7842,2080,616
172,-7682,1455,1490
173,-7644,838,729
174,-7040,44,467
175,-6320,-32,360
176,-5590,784,-160
177,-4956,1993,-535
178,-4054,2484,-634
179,-3476,1540,-309
180,-2674,58,725
181,-1976,-514,770
182,-794,-263,848
183,280,-730,572
184,1938,-1189,7
185,2922,-1789,-741
186,3654,-1954,-1645
187,4992,-807,-2495
188,5412,-100,-2179
189,5786,238,-1874
190,6042,33,-534
191,4878,354,12
192,4736,891,-119
193,5106,618,-997
194,6256,171,-1815
195,8062,-1456,-2436
196,9910,-2468,-2832
197,11880,-2251,-3347
198,12438,-1974,-2713
199,12772,-811,-1905
200,11672,-38,-1529
201,10822,716,-1482
202,10568,685,-1272
