Index,Gx,Gy,Gz
0,138,-79,-232
1,-38,-47,102
2,588,22,150
3,670,48,176
4,684,318,461
5,638,344,449
6,528,-246,-194
7,-34,-391,2
8,154,-59,-27
9,106,-363,-283
10,-144,-3,-303
11,-46,-419,-106
12,356,-258,-396
13,496,526,-349
14,544,295,-236
15,538,669,373
16,252,497,166
17,472,206,141
18,410,-308,-166
19,352,-218,-161
20,300,-6,-173
21,570,-262,-217
22,394,14,57
23,476,-460,66
24,344,-217,-177
25,742,-1,-181
26,914,-18,43
27,830,-43,123
28,1584,-100,213
29,1512,-845,226
30,2618,-1032,134
31,3170,-1547,-80
32,4190,-2123,-138
33,5446,-2930,-724
34,7158,-3128,-1230
35,8188,-2925,-1334
36,9008,-1188,-911
37,9760,-328,-586
38,9878,837,-337
39,10016,-215,-110
40,10920,-1360,-480
41,10734,-1871,-875
42,11160,-1844,-548
43,11476,-700,-94
44,10720,521,-272
45,10164,1872,147
46,8978,2098,500
47,6964,1700,148
48,5272,790,82
49,3564,-293,-401
50,2828,-1047,-869
51,2612,-1929,-470
52,2196,-973,-555
53,1578,353,-555
54,638,1643,-489
55,-634,2578,-727
56,-1946,1752,-932
57,-3552,1034,-1128
58,-5130,-57,-1734
59,-6292,-858,-1928
60,-7022,-170,-1156
61,-8068,243,-822
62,-8746,777,37
63,-8860,736,35
64,-9200,703,-711
65,-9756,583,-438
66,-9818,1260,-861
67,-10100,2392,-1033
68,-11108,3322,-1287
69,-12654,4129,-1779
70,-13614,3380,-1744
71,-14962,2905,-1298
72,-14804,2884,-234
73,-14684,3246,275
74,-14434,3314,684
75,-13872,3573,652
76,-12718,3547,653
77,-12140,2195,504
78,-12118,1173,-140
79,-12566,627,-1025
80,-13320,147,-2247
81,-14356,-63,-2722
82,-14954,-181,-2005
83,-14704,-426,-459
84,-14896,-66,628
85,-14278,253,1546
86,-12624,868,1640
87,-11210,790,1685
88,-10092,569,1225
89,-9982,893,1483
90,-10480,1046,1124
91,-11920,1637,203
92,-12230,1760,-693
93,-12788,1439,-1229
94,-12712,884,-1005
95,-12938,10,-828
96,-12624,-733,-823
97,-11922,-1333,-677
98,-10048,-1847,-870
99,-8696,-1047,-658
100,-8804,1007,-589
101,-9006,3012,59
102,-9764,3662,-31
103,-9146,3276,-57
104,-8024,2498,69
105,-6630,1416,-113
106,-5576,-411,-596
107,-4752,-926,-603
108,-3884,-1186,-1310
109,-3392,-1283,-1254
110,-2464,-483,-1745
111,-1666,-785,-1856
112,-434,-559,-1538
113,710,-694,-1314
114,1686,-984,-1264
115,2778,-1348,-733
116,3504,-1535,-774
117,5256,-1404,-131
118,6180,-1319,57
119,7290,-1447,-343
120,8244,-1873,-387
121,9318,-2788,-254
122,9596,-3360,-405
123,9888,-4467,-430
124,10444,-4656,-1163
125,10528,-5335,-1887
126,12004,-4670,-2509
127,12666,-3512,-3246
128,12694,-607,-3095
129,12532,1460,-2405
130,11762,2222,-1617
131,11236,2582,-979
132,11446,1844,-1370
133,11612,838,-1434
134,12148,41,-1469
135,13074,-781,-1715
136,14186,-564,-1298
137,14666,650,-721
138,14920,2398,288
139,14500,3890,1119
140,13934,4630,1765
141,13182,3638,1961
142,12788,2435,1913
143,12836,526,1310
144,12546,-681,851
145,13120,-2044,260
146,13280,-2394,-89
147,12928,-2179,382
148,12286,-1769,337
149,11718,-1824,702
150,11458,-1907,1116
151,11406,-1993,280
152,11112,-1953,353
153,11450,-2309,499
154,11644,-2174,367
155,11552,-1919,438
156,11946,-518,1002
157,11086,-15,1562
158,10956,-175,1399
159,10524,-1302,1439
160,10134,-2066,1096
161,10040,-2198,710
162,9998,-1793,828
163,10530,-502,1010
164,10464,54,902
165,9030,183,1178
166,8752,259,1513
167,7962,-261,799
168,7666,-1162,774
169,7140,-2159,1094
170,7310,-2995,986
171,6948,-2895,764
172,7078,-1558,493
173,6472,-681,594
174,6154,123,286
175,5546,1280,317
176,4904,1632,267
177,4180,1087,46
178,3666,690,-227
179,2340,-421,-146
180,2036,-749,-101
181,1400,-565,-356
182,938,625,483
183,294,1816,425
184,-1084,2180,270
185,-2786,2228,-180
186,-4876,1917,-820
187,-6706,945,-1000
188,-7940,-328,-1380
189,-9326,-67,-1017
190,-10322,497,-920
191,-10682,1260,-466
192,-11276,2210,-195
193,-11848,2906,-17
194,-12020,2706,-820
195,-12122,3621,-947
196,-12562,3790,-1835
197,-13984,3689,-2539
198,-14446,2306,-3451
199,-15092,-337,-2550
200,-14836,-1597,-1673
201,-14888,-2449,-345
202,-14106,-2297,952
