Index,Gx,Gy,Gz
0,-74,96,245
1,-316,98,251
2,-56,-46,512
3,-364,496,481
4,-114,556,380
5,-418,1382,-18
6,-8,2363,-229
7,-356,3005,-533
8,-394,4081,-615
9,-170,5145,-1257
10,-414,6139,-1795
11,-124,6913,-1866
12,-374,7337,-1169
13,-246,7773,-1183
14,-1024,9096,-1217
15,-1298,10468,-860
16,-1434,12300,-976
17,-1438,14810,-1263
18,-1008,16267,-1651
19,-974,15418,-1678
20,-794,14820,-2007
21,-542,14162,-1650
22,-662,13632,-1884
23,-648,13475,-1096
24,-1460,14572,-1286
25,-1222,15791,-663
26,-1598,16409,-290
27,-2256,17866,384
28,-2068,18937,174
29,-2110,19170,890
30,-2010,18305,1342
31,-2228,16884,2613
32,-2492,14443,3129
33,-2394,10363,3277
34,-2022,5718,3499
35,-1012,2869,3432
36,-400,2805,2958
37,344,4323,2434
38,442,5654,2039
39,704,6129,1309
40,938,5776,1203
41,1452,4741,1167
42,1080,2938,1223
43,1358,-97,1275
44,500,-3382,1445
45,-420,-7126,1196
46,-644,-9378,931
47,-872,-11663,745
48,-856,-13119,926
49,-932,-14152,872
50,-290,-14601,255
51,26,-15316,143
52,960,-15762,409
53,1436,-16402,83
54,1068,-16880,-237
55,796,-17089,493
56,-710,-18192,698
57,-1770,-19191,1545
58,-3378,-20614,1745
59,-3834,-22290,2302
60,-4014,-23629,2561
61,-3910,-25383,2010
62,-3972,-26618,1360
63,-3144,-26363,1547
64,-2574,-26689,1103
65,-2470,-26312,623
66,-1568,-25706,757
67,-688,-24785,975
68,-282,-24573,616
69,484,-24510,214
70,1458,-25011,184
71,1534,-25272,589
72,2364,-26081,348
73,2854,-24675,605
74,3560,-23281,854
75,3908,-21422,1448
76,4312,-19303,1241
77,5046,-17281,1243
78,5450,-14544,1931
79,6186,-12763,2411
80,6610,-11878,2535
81,6990,-12327,2647
82,6594,-12402,2392
83,6434,-11861,2564
84,5554,-10624,2319
85,5008,-8949,1684
86,3210,-6952,1192
87,1742,-4412,427
88,818,-2238,-676
89,422,-207,-1274
90,-482,878,-664
91,-492,1357,-587
92,-760,1026,-1196
93,-1002,2091,-1077
94,-1116,3914,-953
95,-1206,5740,-1173
96,-1084,7963,-1442
97,-1574,10440,-1479
98,-1918,12221,-2360
99,-2474,15381,-2935
100,-3276,19018,-3497
101,-3814,22059,-4010
102,-4244,24615,-4501
103,-4240,26345,-4636
104,-4162,28490,-4813
105,-3852,29839,-5449
106,-3432,30893,-6033
107,-2700,31991,-6335
108,-2826,32340,-6595
109,-2210,32654,-7377
110,-1786,32122,-8066
111,-1494,31352,-7637
112,-560,29989,-7273
113,-756,27652,-6828
114,-754,26309,-6049
115,-1472,23629,-4581
116,-1738,21525,-4587
117,-2474,21056,-4892
118,-1836,22081,-4967
119,-1176,22716,-5011
120,-636,22771,-4521
121,-1000,22913,-3861
122,-1310,21644,-2970
123,-752,19763,-2287
124,-1106,15868,-1294
125,-1234,12423,23
126,-2106,8680,633
127,-2638,6408,1580
128,-2704,6899,1339
129,-2746,8073,1081
130,-2914,7712,1048
131,-2146,8020,759
132,-1560,7412,1316
133,-1350,6516,1892
134,-734,4516,1815
135,-302,1423,1999
136,190,-1071,1406
137,870,-1871,898
138,748,-2525,306
139,520,-3630,231
140,648,-6192,240
141,1328,-8673,553
142,1496,-11637,336
143,1560,-14201,320
144,1870,-16274,986
145,1916,-17970,1334
146,1882,-19279,1345
147,1436,-21325,1800
148,654,-23007,2040
149,-148,-23812,2286
150,-1102,-24074,2947
151,-1578,-23884,2905
152,-1344,-24551,2550
153,-528,-24893,1391
154,-274,-25963,735
155,254,-27639,506
156,-8,-29042,-19
157,-310,-30760,-334
158,66,-31223,-243
159,214,-30864,224
160,1192,-30027,468
161,2000,-29672,282
162,2950,-28919,463
163,3320,-28247,174
164,3682,-26130,962
165,4326,-22310,1158
166,5458,-18219,2171
167,6010,-15229,3337
168,6052,-13426,4367
169,5934,-13492,4671
170,5682,-13963,4006
171,5604,-13850,3219
172,5654,-13101,3109
173,5498,-12008,2673
174,5428,-11099,2511
175,4960,-10161,2069
176,3756,-8812,1439
177,3350,-7855,794
178,2354,-6451,556
179,1404,-5510,446
180,1522,-5179,347
181,1496,-6092,584
182,1858,-6100,351
183,2328,-5315,364
184,2342,-4121,314
185,1668,-2132,-287
186,1438,-998,-146
187,694,647,-618
188,14,2151,-603
189,-466,3131,-399
190,-1024,3522,-190
191,-618,3979,-112
192,-882,4417,-63
193,-1022,4663,-310
194,-1310,6167,-136
195,-1632,8054,-70
196,-1806,9623,-569
197,-2482,11458,-1685
198,-3078,14688,-2833
199,-3858,18489,-3069
200,-4198,22378,-3557
201,-3830,24625,-4376
202,-3896,26829,-4159
