Index,Gx,Gy,Gz
0,-326,1390,-268
1,-498,1370,-333
2,164,1729,-453
3,2,1743,-382
4,-112,2020,-331
5,212,2546,-615
6,4,2906,-521
7,538,4165,-574
8,814,4448,-398
9,1066,4939,-442
10,1260,5676,-966
11,1346,6026,-792
12,980,6806,-1204
13,1308,6915,-966
14,868,7535,-1196
15,654,8302,-721
16,434,8513,-211
17,280,8908,-539
18,208,8880,-517
19,220,8662,-677
20,0,8328,-335
21,38,8126,-533
22,14,8964,83
23,92,10364,677
24,-24,11339,1212
25,-170,11234,1355
26,702,10717,1797
27,730,10226,1778
28,1134,9409,1061
29,1244,8947,1050
30,1206,8580,467
31,1668,8638,585
32,2200,9298,62
33,2820,9267,75
34,2854,9865,40
35,1964,10142,466
36,1590,10853,1004
37,994,10595,1787
38,858,10873,1810
39,1332,9553,1587
40,932,9258,1590
41,864,8392,1055
42,878,8296,788
43,1810,7993,4
44,2156,7944,16
45,2802,7979,76
46,2614,8265,793
47,2234,8868,1008
48,1544,8689,2188
49,496,7626,2088
50,-90,6599,2776
51,-792,5746,2358
52,-1192,4299,1817
53,-828,2961,976
54,-494,1693,-13
55,72,737,69
56,-34,398,-559
57,244,53,-676
58,-616,-1656,-444
59,-426,-3053,-1136
60,-1190,-4696,-1542
61,-924,-5507,-2049
62,-1320,-6106,-2087
63,-1498,-7354,-2667
64,-748,-8251,-3086
65,-770,-9472,-2919
66,-598,-10221,-3475
67,-498,-11451,-3758
68,-210,-12911,-4223
69,-396,-13932,-4007
70,-226,-14860,-4241
71,224,-16375,-3951
72,-106,-17782,-3504
73,198,-19548,-3244
74,256,-20341,-2626
75,-530,-21242,-1378
76,-652,-21574,-202
77,-318,-21700,-123
78,-624,-20546,656
79,-752,-19113,603
80,-1820,-17498,746
81,-2670,-16844,436
82,-3046,-17572,511
83,-3010,-17973,343
84,-2802,-18039,140
85,-3158,-18614,-21
86,-2636,-19083,101
87,-2308,-19332,-352
88,-1862,-19960,-648
89,-1620,-19764,-842
90,-820,-18470,-978
91,-166,-16497,-1128
92,624,-13894,-480
93,946,-12038,-364
94,1008,-11914,-711
95,560,-13044,-1681
96,94,-15142,-2547
97,-1164,-16534,-2936
98,-1930,-16770,-2991
99,-2276,-15837,-2370
100,-2474,-15226,-2526
101,-1896,-15368,-2802
102,-1472,-16110,-2892
103,-612,-15713,-3316
104,-138,-15090,-3467
105,1178,-13911,-3673
106,1446,-12933,-2964
107,1586,-12115,-2536
108,1536,-11551,-2508
109,1604,-10253,-2066
110,1764,-9856,-1312
111,1746,-9050,-1176
112,1414,-8493,-331
113,1192,-6482,-503
114,1042,-4394,308
115,1516,-2789,-143
116,1374,-1660,-63
117,1676,-1221,-413
118,1298,-397,-604
119,768,58,-302
120,662,498,-687
121,572,1691,-82
122,56,2288,706
123,-434,2846,897
124,-762,4080,1019
125,-1518,5554,1612
126,-1496,7427,1840
127,-1628,9142,2137
128,-794,11155,1885
129,-1042,13132,1969
130,-996,15056,2123
131,-886,17336,2364
132,-796,19131,2395
133,-856,20601,2746
134,-748,20647,2533
135,-952,20248,2306
136,-554,19712,1494
137,20,19491,1169
138,62,18752,263
139,482,18206,-332
140,910,17874,-676
141,1420,17377,-581
142,1694,17295,-293
143,1644,17965,77
144,1258,18898,490
145,592,18710,587
146,208,18598,40
147,-374,16158,-192
148,-1072,13340,-294
149,-1196,10702,-450
150,-1068,9314,-1181
151,-394,10259,-1050
152,-532,11745,-234
153,-382,12388,-249
154,-452,12454,125
155,-62,12277,109
156,-16,12325,-520
157,52,11781,-599
158,-152,12384,-870
159,-4,13248,-1703
160,798,14915,-1717
161,1318,15159,-1271
162,1738,15133,-1115
163,1796,15129,83
164,1328,14928,645
165,1282,14273,1033
166,732,14626,1403
167,486,14854,1563
168,1282,13479,1784
169,1426,10637,373
170,1364,9818,-273
171,1424,10247,-431
172,966,10884,-1095
173,1060,10756,-1153
174,1786,10061,-856
175,1602,9303,-341
176,1364,8781,228
177,936,7603,318
178,766,6413,958
179,154,4842,997
180,-510,4250,768
181,-362,3533,652
182,-842,3208,-130
183,-828,2874,76
184,-242,2653,-545
185,-460,2092,-393
186,-302,1616,-425
187,-732,896,-210
188,-886,-33,-238
189,-1260,-1896,-457
190,-1262,-3536,-555
191,-1380,-4406,-670
192,-1466,-5827,-1199
193,-1364,-6626,-1629
194,-1172,-8356,-1803
195,-526,-9738,-3030
196,680,-12017,-3266
197,1212,-14129,-3409
198,874,-15266,-2854
199,994,-16899,-2511
200,528,-18003,-1350
201,-74,-19085,-1057
