Index,Gx,Gy,Gz
0,-446,735,-90
1,-218,631,-372
2,-202,7,-119
3,-400,295,-364
4,-74,687,-138
5,12,346,-145
6,92,456,-393
7,138,692,-359
8,130,574,207
9,88,754,258
10,-18,702,20
11,-104,603,276
12,-210,-99,245
13,-272,-217,-325
14,-520,57,-111
15,-214,199,-117
16,-346,567,-104
17,86,600,-362
18,-8,633,-90
19,68,409,-336
20,52,671,-344
21,186,428,-106
22,282,370,-120
23,-350,-77,-113
24,-420,-233,-343
25,-448,31,-315
26,-200,-139,-49
27,-176,163,-81
28,-392,213,-383
29,-304,317,-406
30,6,434,-158
31,40,716,-148
32,54,428,-362
33,40,614,202
34,278,530,-16
35,270,-64,227
36,246,2,-57
37,-100,607,-391
38,-160,1347,-104
39,-180,2933,-780
40,-228,6395,-1164
41,150,8846,-2405
42,698,10199,-3353
43,1798,12225,-3803
44,2870,15118,-4498
45,3044,16293,-5067
46,3634,18044,-4747
47,3980,19226,-4892
48,3522,19623,-4536
49,2528,19203,-3666
50,1886,18750,-3412
51,482,18626,-2419
52,-152,18312,-1329
53,-802,17688,-698
54,-1572,15343,27
55,-1346,13434,1269
56,-1220,12465,1986
57,-1044,11302,2051
58,-264,9696,2856
59,266,7400,2673
60,150,4937,2589
61,482,4002,2378
62,430,3556,1966
63,-88,3026,1838
64,-602,2004,1319
65,-1464,1023,1421
66,-1264,-637,905
67,-1096,-2595,662
68,-866,-4840,92
69,-854,-6875,6
70,-102,-9206,-295
71,-156,-11013,-260
72,-98,-13205,-272
73,-298,-15231,-273
74,-860,-17032,83
75,-1520,-18408,467
76,-1804,-19962,688
77,-2590,-21242,1367
78,-3132,-22177,1724
79,-3512,-23312,1993
80,-4032,-24621,2070
81,-3686,-25244,2006
82,-4032,-25592,2473
83,-3876,-25625,2803
84,-3306,-25585,2195
85,-2334,-25229,2464
86,-1562,-24687,1654
87,-444,-23438,1859
88,454,-22242,990
89,570,-21884,1233
90,672,-22076,830
91,926,-22622,917
92,570,-22997,789
93,1472,-24310,128
94,1632,-26546,-59
95,1864,-27785,-561
96,1652,-27139,-608
97,1948,-25879,-1056
98,1738,-24317,-1496
99,2366,-21246,-940
100,2400,-16996,-40
101,2508,-13309,1919
102,2872,-11249,2497
103,3484,-10078,2178
104,3502,-10403,1904
105,3488,-9195,1097
106,2932,-6785,532
107,2136,-4964,323
108,1302,-4243,-162
109,592,-4290,-871
110,-78,-3529,-910
111,-940,-2811,-988
112,-734,-2668,-373
113,-620,-2170,260
114,-892,-2051,-11
115,-832,-415,326
116,-684,1021,303
117,-982,3793,302
118,-924,5855,-338
119,-690,7433,-65
120,-802,9021,-845
121,-756,11864,-962
122,-1368,14658,-1443
123,-1926,18597,-2027
124,-2032,20965,-1910
125,-1770,21839,-1772
126,-2028,22093,-1833
127,-1922,22766,-2441
128,-1740,24328,-2583
129,-1816,26205,-2105
130,-1380,27420,-2203
131,-572,28314,-3012
132,-374,27768,-3247
133,-300,27447,-3885
134,-444,28402,-4190
135,-992,28881,-4731
136,-1120,29069,-4693
137,-1910,29337,-5147
138,-2152,28665,-4830
139,-2178,27080,-4863
140,-2340,25544,-4578
141,-2542,24164,-4007
142,-2238,23403,-3471
143,-1760,23658,-2240
144,-1690,23176,-1503
145,-2028,23170,-309
146,-2078,23128,460
147,-1934,21436,883
148,-1296,19318,703
149,-1236,17357,675
150,-754,16578,405
151,-590,15461,-109
152,-14,13981,-714
153,1068,11602,-691
154,1918,10720,-738
155,2056,9756,-883
156,2226,8026,-947
157,2414,6944,-454
158,1520,5951,-454
159,1042,5013,206
160,956,4127,286
161,764,2438,375
162,-166,1759,156
163,-680,-204,127
164,-1444,-1606,-53
165,-1196,-2198,-64
166,-1140,-2329,-592
167,-932,-3043,-719
168,-154,-3845,-788
169,92,-5947,-727
170,824,-7987,-538
171,1388,-10696,-251
172,1198,-12962,182
173,594,-14975,714
174,290,-16847,1475
175,-232,-18371,1588
176,-580,-20033,1973
177,-702,-20173,1872
178,-522,-20582,1310
179,-490,-21411,1043
180,-222,-21983,938
181,-890,-23033,1041
182,-1386,-23226,970
183,-2184,-23353,1364
184,-2684,-24121,1538
185,-2986,-24473,1508
186,-2440,-25303,1648
187,-1160,-25627,1818
188,124,-26042,1154
189,1406,-27343,614
190,2446,-28271,161
191,3502,-27952,-5
192,3466,-28151,-617
193,2614,-28881,-1097
194,2042,-29262,-1962
195,1366,-29179,-1580
196,982,-28494,-1307
197,970,-27200,-1470
198,12,-24895,-1500
199,412,-22100,-816
200,602,-18516,50
201,1734,-15300,1033
202,3076,-13974,1614
