Index,Gx,Gy,Gz
0,-59,78,132
1,-63,71,-119
2,195,74,141
3,-67,333,124
4,-339,75,-121
5,-55,-194,-117
6,207,-196,155
7,-41,-192,-107
8,-45,-190,161
9,-51,76,164
10,-73,-185,143
11,-321,-187,-103
12,-43,-200,-117
13,-65,-193,-107
14,-57,68,-115
15,207,54,-117
16,205,56,121
17,201,82,146
18,-57,82,162
19,-57,66,-97
20,199,-190,-107
21,-37,58,145
22,-47,78,126
23,-41,68,125
24,203,68,159
25,-65,-185,161
26,207,78,-96
27,-49,70,117
28,-67,-191,-115
29,-41,-184,153
30,-43,-194,-91
31,-323,57,149
32,201,52,153
33,199,50,163
34,-47,62,155
35,221,66,-127
36,199,332,152
37,-49,-186,151
38,205,-182,-127
39,-71,-187,-107
40,-323,-195,-109
41,-55,-186,149
42,-63,-195,-105
43,-323,75,145
44,-63,-191,-119
45,-45,72,-107
46,203,-194,155
47,-55,-184,-99
48,197,66,143
49,199,74,137
50,-67,83,-118
51,201,332,152
52,205,68,151
53,-71,67,-125
54,199,70,143
55,-61,-184,-123
56,-49,-182,-103
57,-63,65,-117
58,-59,52,141
59,-71,61,147
60,213,68,135
61,-55,-186,147
62,-73,-199,-121
63,-65,65,-109
64,207,68,137
65,-41,82,-120
66,-39,86,134
67,201,-202,-127
68,195,-206,-115
69,-321,53,129
70,203,74,101
71,-47,-192,117
72,197,54,-137
73,-65,65,-129
74,-63,77,-106
75,195,56,151
76,-57,-192,425
77,-329,67,-109
78,-339,-191,-119
79,-65,59,129
80,209,-202,137
81,199,48,133
82,-55,66,-121
83,-53,56,-125
84,209,-202,133
85,-33,62,-109
86,-321,-197,-111
87,195,50,141
88,207,56,157
89,-39,-188,129
90,211,80,-118
91,-47,72,-129
92,-321,75,-109
93,-53,-188,-125
94,209,80,-100
95,-47,66,-93
96,207,-200,-115
97,-65,77,-142
98,-83,61,131
99,195,-200,-111
100,-323,-205,149
101,-69,-189,-117
102,-55,76,-118
103,203,-196,131
104,-47,-198,-127
105,-69,61,139
106,-57,70,-97
107,-51,66,-105
108,-65,-197,-107
109,-37,-194,139
110,-59,58,-129
111,205,-190,-129
112,201,-194,-133
113,-53,-202,-115
114,211,56,-119
115,-47,-184,-117
116,-55,-182,119
117,-63,-195,-115
118,-57,60,139
119,-319,61,141
120,-63,61,139
121,-51,66,147
122,205,-206,-111
123,195,-208,-115
124,-65,-205,-123
125,-45,66,-151
126,203,74,137
127,-45,338,166
128,195,82,140
129,199,58,123
130,-43,-194,123
131,-49,-182,147
132,-47,-198,-109
133,-39,-188,-107
134,-63,71,137
135,-63,73,-105
136,215,84,-104
137,201,338,-114
138,-51,74,-93
139,-61,-188,137
140,-63,-193,143
141,-53,68,149
142,-45,74,-131
143,-37,72,-127
144,207,-186,-111
145,195,68,139
146,-323,-199,-117
147,-321,-187,-133
148,-61,70,135
149,-63,339,158
150,-55,-194,-125
151,-55,-202,111
152,-59,-190,129
153,197,-194,135
154,-49,-188,139
155,201,72,135
156,-45,-188,127
157,-61,70,127
158,-67,51,-111
159,199,-198,139
160,-33,56,141
161,209,76,-118
162,-47,86,-108
163,195,66,-127
164,-59,-204,-111
165,-55,-190,-105
166,-45,-192,-125
167,205,-188,147
168,-57,70,-113
169,-71,335,-98
170,-79,79,-98
171,-319,-189,-107
172,-51,64,131
173,-69,-197,-139
174,195,58,-125
175,203,74,145
176,-65,79,162
177,-59,-184,147
178,-71,-183,149
179,-55,70,-99
180,219,-190,-109
181,-67,69,137
182,-323,63,139
183,197,58,-111
184,-61,70,-93
185,-61,62,149
186,-51,332,-100
187,209,72,157
188,203,76,140
189,-55,72,139
190,-321,-193,-123
191,195,-196,141
192,215,70,147
193,-73,67,-109
194,-61,66,153
195,-319,-183,-109
196,-57,76,-112
197,205,86,-114
198,-61,-196,129
199,-63,-199,-111
200,-65,61,153
201,-61,-200,161
202,-61,-204,-135
