label,gx_std,gx_range,gx_energy,gx_zcr,gy_std,gy_range,gy_energy,gy_zcr,gz_std,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,max_energy_ratio,min_energy_ratio
vertical_shake,10546.681532074637,32902.0,116627135.15686275,0.019704433497536946,2184.1268264110763,8883.0,4782019.0,0.09359605911330049,1096.3655524706928,5275.0,1505921.0098039217,0.10344827586206896,10106.848643380217,16778.045088746185,4557.047911364343,122915075.16666667,0.9488432155187003,0.012251719390497613
vertical_shake,11848.244596805154,46678.0,143372641.1231527,0.019801980198019802,2582.5638974296116,12911.0,6706281.18226601,0.1188118811881188,1246.5548956288503,5431.0,1982491.8522167488,0.07920792079207921,10285.621696170057,25522.170636526982,6802.014442862589,152061414.15763548,0.9428601063418003,0.013037441899373536
rest,179.57510091908952,566.0,33109.49261083744,0.45544554455445546,150.70505994753523,547.0,23095.827586206895,0.5099009900990099,127.78708818316169,301.0,16365.009852216748,0.4752475247524752,257.8652561382416,427.62249706955316,77.94767299939201,72570.33004926109,0.4562400720564804,0.22550551776611877
horizontal_shake,1436.562540927126,5798.0,2086198.6354679803,0.0594059405940594,12511.672494625918,39820.0,160027214.56157637,0.024752475247524754,1877.9263405114718,7722.0,3761292.699507389,0.0594059405940594,11476.72879583557,21689.196642568393,5844.604524122257,165874705.89655173,0.9647475406007824,0.012576954540429114
vertical_shake,10268.462288313052,32824.0,109757436.591133,0.019801980198019802,1855.29703899791,9537.0,3446122.8374384237,0.1485148514851485,1299.0273769029511,7131.0,1777383.4778325122,0.09405940594059406,9993.628739122765,16826.244055046867,3886.943211700352,114980942.90640394,0.9545706776859281,0.01545807011931818
vertical_shake,10585.797878717694,33342.0,113017557.72906403,0.019801980198019802,1749.8821788301705,7539.0,3062488.6256157635,0.12376237623762376,858.7663330291612,4830.0,952200.0,0.1188118811881188,9898.225698350536,17254.996812517817,4365.475275292811,117032246.35467981,0.9656958765582541,0.008136219116176301
vertical_shake,11927.793624956077,37082.0,142293193.00492612,0.019801980198019802,2007.3327156861665,12211.0,4080799.6354679805,0.15841584158415842,1218.2487221184317,9104.0,1528118.2955665025,0.1188118811881188,11082.601856616,18920.955419851292,5007.798620521017,147902110.9359606,0.9620768230044867,0.010331957305383931
vertical_shake,11646.205115194722,40324.0,137518181.14285713,0.01485148514851485,2701.232570357535,14468.0,7478049.467980295,0.13861386138613863,1622.757618719321,9195.0,2857528.21182266,0.15841584158415842,11193.69484709553,21454.227368982552,4749.205669663832,147853758.8226601,0.9300959423547714,0.019326720095429288
rest,173.11225112265294,554.0,30129.379310344826,0.4207920792079208,159.19693024042948,559.0,26301.610837438424,0.47029702970297027,135.11430446094633,589.0,18444.768472906402,0.5,260.629806543556,576.9133383793445,83.35383951419531,74875.75862068965,0.40239164003634526,0.2463383184716041
rest,160.20434850258607,562.0,25712.251231527094,0.48514851485148514,153.93676431918766,552.0,24578.295566502464,0.43564356435643564,128.15938845073805,326.0,16631.87684729064,0.47029702970297027,248.97276291743185,442.3234110919294,70.24946242200339,66922.4236453202,0.3842098033956234,0.2485247237224602
