label,gx_std,gx_range,gx_energy,gx_zcr,gy_std,gy_range,gy_energy,gy_zcr,gz_std,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,max_energy_ratio,min_energy_ratio
horizontal_shake,2108.5645460488704,8696.0,4535943.980295567,0.1188118811881188,17475.335623684776,62669.0,310346225.95566505,0.034653465346534656,2323.0234733123643,11483.0,5445296.477832512,0.0891089108910891,14719.105321965724,31949.27758181709,10182.112007568636,320327466.4137931,0.9688405100884028,0.014160334207607778
horizontal_shake,1847.1812543771555,7982.0,3481087.02955665,0.10396039603960396,15672.532782239801,54663.0,250830368.4039409,0.019801980198019802,1761.0176856672776,9384.0,3124113.9014778323,0.12376237623762376,13637.54363749106,27664.467950784812,8452.986032787612,257435569.33497536,0.9743423142804335,0.012135517673599848
horizontal_shake,1954.0716609687875,9586.0,3881607.4285714286,0.0891089108910891,15615.23665213877,55826.0,247315421.07881773,0.024752475247524754,1970.1465152281078,11063.0,3884999.684729064,0.09900990099009901,13357.118237488323,29987.34626471639,8756.107615937293,255082028.19211823,0.969552511526014,0.015217094893286435
horizontal_shake,1915.9946447868028,8470.0,3686300.5073891627,0.07425742574257425,17951.146316528375,63302.0,322249827.54679805,0.019801980198019802,2599.9572086780067,12227.0,6848840.039408867,0.08415841584158416,15545.47788086299,32289.50272147281,9545.84126985126,332784968.09359604,0.9683424987398017,0.011077124452184953
horizontal_shake,1886.124564444418,10070.0,3557467.1674876846,0.1188118811881188,17449.610145343235,62896.0,304722040.4876847,0.0297029702970297,2450.9523344854306,11867.0,6032418.591133005,0.09405940594059406,15054.216262080314,32817.995749283655,9363.893366587534,314311926.2463054,0.9694892717780434,0.011318269751876782
horizontal_shake,1617.1485430155724,7944.0,2753029.8078817734,0.12871287128712872,16066.360876578363,57737.0,260987166.26108375,0.054455445544554455,2181.6014249746736,10997.0,4821870.0,0.11386138613861387,13038.373492684059,31352.082849469505,9927.884101571653,268562066.0689655,0.9717946025708016,0.010251000255467232
horizontal_shake,1751.4807123055605,8340.0,3098745.709359606,0.06930693069306931,16803.83594879011,58177.0,282416111.3940887,0.019801980198019802,2147.2717719599946,10972.0,4883769.4433497535,0.06930693069306931,14759.198257704518,30819.368634026232,8518.49125940562,290398626.54679805,0.9725118701571305,0.010670662413963724
horizontal_shake,1600.6806572904527,8012.0,2573337.4187192116,0.09405940594059406,16589.92610148713,58599.0,278650043.8817734,0.054455445544554455,1748.74777793902,8003.0,3149730.871921182,0.11386138613861387,13455.784308997907,29846.260703813467,10164.397709758288,284373112.17241377,0.9798747910907606,0.009049158688248316
horizontal_shake,2017.8799507032184,11786.0,4074362.206896552,0.0891089108910891,18272.628355693934,59942.0,333895858.9408867,0.019801980198019802,2445.0129238655154,10670.0,6462017.463054188,0.06930693069306931,16087.84892212178,30706.833783377926,9252.74854677368,344432238.61083746,0.9694094266191632,0.011829212687317691
horizontal_shake,1792.4147172934536,8462.0,3242405.7339901477,0.10891089108910891,17636.50103090653,57947.0,359106237.1182266,0.019801980198019802,2780.9305369189706,11666.0,7793933.216748768,0.06930693069306931,16505.401575901466,35818.703787267346,9885.054116553683,370142576.0689655,0.9701835463838059,0.00875988320075348
horizontal_shake,1314.292173158626,6360.0,1747793.197044335,0.10396039603960396,16569.173159065092,54227.0,278697772.77832514,0.024752475247524754,2645.9032412205715,12271.0,7019258.448275862,0.11386138613861387,14602.826312563948,30168.251623188244,8615.235812717798,287464824.4236453,0.9695021759170092,0.006080024575349647
horizontal_shake,1490.692892911864,7854.0,2400623.684729064,0.1188118811881188,16218.69948084494,59639.0,266777028.79310346,0.0297029702970297,2092.9108062905298,9085.0,4488293.1034482755,0.09405940594059406,13693.218412374295,30377.570557896826,9282.333493917053,273665945.58128077,0.9748272779298685,0.008772095043210486
horizontal_shake,1347.5244545510948,8522.0,1827323.6666666667,0.1330049261083744,13153.146849415596,53591.0,173005861.29411766,0.06403940886699508,2028.3921032220785,10367.0,4116858.862745098,0.10344827586206896,10522.70967723622,28521.88107401053,8259.698836648258,178950043.82352942,0.9667830060143847,0.010211361940032112
horizontal_shake,1551.0243426334982,7238.0,2456314.8128078817,0.12871287128712872,16367.449336312235,56781.0,272785208.6009852,0.039603960396039604,1981.895290771005,9834.0,3936258.2216748768,0.10396039603960396,14045.643128731894,30599.03215789676,9049.734290893548,279177781.635468,0.9771021425951805,0.008798389321737559
horizontal_shake,1631.199467890188,9178.0,2836475.921182266,0.09900990099009901,17502.2842647667,64943.0,313804090.97044337,0.04950495049504951,2391.69238290877,11672.0,5926661.9655172415,0.06930693069306931,14106.149477138131,33610.11069603907,11116.823997247528,322567228.85714287,0.9728331426668874,0.00879344107965311
horizontal_shake,1328.9354984271563,7866.0,1778478.2019704434,0.13861386138613863,16418.220256941535,60353.0,269720500.4285714,0.11386138613861387,1666.9250822919532,9322.0,2899715.802955665,0.13366336633663367,12185.261187934799,31062.762224245285,11221.323639183896,274398694.43349755,0.9829511069118447,0.006481365392944573
